 103032 3
5.593564 7.019463 -5.004491
5.335334 7.019463 -5.279031
5.949915 6.889476 -3.683409
6.103513 6.981468 -3.778438
6.049744 6.896974 -3.540336
6.195519 6.981468 -3.625608
6.279719 7.020737 -3.780299
6.244733 7.02343 -3.865832
6.338868 7.02343 -3.709462
6.183696 7.020737 -3.935404
6.125303 6.889476 -3.383754
6.283425 6.981468 -3.471036
6.217377 6.896974 -3.23693
6.36719 6.981468 -3.314884
6.459227 7.020737 -3.464672
6.428808 7.02343 -3.551311
6.514509 7.02343 -3.391543
6.371577 7.020737 -3.623333
6.477522 7.035501 -3.683577
6.431361 7.035501 -3.763591
6.522613 7.035501 -3.603132
6.558394 7.037069 -3.622895
6.514561 7.037066 -3.704644
6.466642 7.037069 -3.784234
6.566629 7.035501 -3.522277
6.609565 7.035501 -3.441033
6.645823 7.037069 -3.459907
6.604177 7.037066 -3.542422
6.652483 7.036455 -3.463408
6.565122 7.036265 -3.626663
6.473121 7.036455 -3.788054
6.286518 7.035501 -4.000837
6.335852 7.035501 -3.922242
6.37061 7.037069 -3.943756
6.322463 7.037066 -4.023717
6.384136 7.035501 -3.843152
6.42064 7.037066 -3.865131
6.377143 7.036265 -3.947844
6.284552 6.889476 -3.077938
6.44678 6.981468 -3.157315
6.368715 6.896974 -2.927986
6.522171 6.981468 -2.99849
6.621755 7.020737 -3.142924
6.595939 7.02343 -3.230325
6.673072 7.02343 -3.067823
6.542629 7.020737 -3.304481
6.427436 6.889476 -2.767227
6.593346 6.981468 -2.838572
6.767102 7.020737 -2.81638
6.745893 7.02343 -2.904202
6.696583 7.020737 -2.980169
6.807931 7.035501 -3.029717
6.770442 7.035501 -3.11259
6.844325 7.035501 -2.946582
6.881871 7.037069 -2.962742
6.84686 7.037066 -3.047047
6.807583 7.037069 -3.129661
6.879622 7.035501 -2.863204
6.918961 7.037066 -2.879582
6.888939 7.036265 -2.96585
6.814408 7.036455 -3.132836
6.651417 7.035501 -3.359422
6.692183 7.035501 -3.277463
6.728895 7.037069 -3.295439
6.68945 7.037066 -3.378636
6.731859 7.035501 -3.195179
6.770351 7.037066 -3.213454
6.735801 7.036265 -3.29888
6.817792 7.03159 -3.134624
6.655771 7.03159 -3.465327
6.819355 7.019463 -3.135594
6.65728 7.019463 -3.466337
6.47631 7.03159 -3.790101
6.477766 7.019463 -3.791149
6.655946 7.002771 -3.465418
6.47648 7.002771 -3.7902
6.279881 7.00277 -4.107704
6.817971 7.002771 -3.134706
6.721472 6.99946 -3.291926
6.631701 6.999024 -3.452638
6.793124 6.999024 -3.123106
6.87429 6.99946 -2.959614
6.746326 6.986225 -2.904498
6.673498 6.986225 -3.068122
6.596355 6.986225 -3.230628
6.514916 6.986225 -3.391849
6.363571 6.99946 -3.93949
6.257019 6.999024 -4.092634
6.452897 6.999024 -3.776262
6.551153 6.99946 -3.619002
6.429207 6.986225 -3.551619
6.339261 6.986225 -3.709773
6.245118 6.986225 -3.866144
6.14683 6.986225 -4.020571
5.83721 7.002771 -4.715584
5.592435 7.002771 -5.003431
5.333831 7.00277 -5.278303
6.066597 7.002771 -4.416595
5.938265 6.99946 -4.55537
5.815953 6.999024 -4.698347
6.044509 6.999024 -4.400425
6.159104 6.99946 -4.25205
6.044456 6.986225 -4.172889
5.938064 6.986225 -4.32294
5.827728 6.986225 -4.470566
5.713533 6.986225 -4.615613
5.450194 6.99946 -5.129296
5.314158 6.999024 -5.259248
5.57206 6.999024 -4.985166
5.701703 6.99946 -4.848186
5.595568 6.986225 -4.757933
5.473936 6.986225 -4.89738
5.34874 6.986225 -5.033813
5.220633 6.986225 -5.16658
5.243169 6.535286 -4.236073
4.798701 6.558749 -4.747713
4.723607 6.113368 -4.671294
5.549457 6.063134 -3.633125
5.649003 6.558749 -3.695505
5.978614 6.535286 -3.113706
5.897716 6.718837 -3.451731
5.726149 6.731587 -3.74562
6.069067 6.731586 -3.160018
6.208727 6.718837 -2.854899
6.290357 6.829373 -2.892124
6.14087 6.829373 -3.197244
5.975292 6.829373 -3.496893
5.793907 6.829373 -3.789825
5.092694 6.718837 -4.556386
4.863813 6.731587 -4.812685
5.322517 6.731586 -4.299855
5.524457 6.718837 -4.022065
5.597128 6.829373 -4.074814
5.385493 6.829373 -4.350665
5.15966 6.829373 -4.616237
4.921069 6.829373 -4.869837
4.70319 5.271467 -4.646726
4.781394 4.329634 -4.719403
4.940293 3.477836 -4.876242
5.128942 2.529283 -5.067372
6.077034 1.813167 -3.981163
5.171405 1.746784 -5.111768
4.928212 0.843284 -4.873272
5.798869 0.843284 -3.795737
5.977571 1.24781 -3.915148
5.082489 1.24781 -5.023057
4.448642 0.520056 -4.400294
4.840266 0.516681 -3.910872
5.088607 0.567207 -4.111431
4.651425 0.567207 -4.600515
5.236041 0.520056 -3.42584
5.474445 0.567207 -3.581945
5.634748 0.651029 -3.686691
5.250141 0.664711 -4.242069
4.787364 0.651029 -4.735378
5.519223 0.516681 -2.875215
5.802392 0.567207 -3.022494
5.986594 0.664711 -3.118749
3.785216 0.479999 -3.741444
4.390388 0.478764 -2.875969
4.945592 0.496618 -3.237193
4.203056 0.496618 -4.156168
3.205131 0.469782 -3.166522
2.46073 0.464156 -2.428826
1.855193 0.46221 -1.831141
1.25485 0.461422 -1.23858
0.662765 0.461121 -0.654136
3.119599 0.454482 -5.739646
3.676139 0.460204 -5.435947
3.507036 0.413007 -5.102038
2.453161 0.413007 -5.684049
2.559864 0.460204 -6.041811
4.169847 0.454482 -5.028173
3.334332 0.689455 -6.134616
2.716196 0.667122 -6.410474
2.805354 0.985599 -6.623785
4.039011 1.028261 -5.969295
3.900467 0.667122 -5.767685
4.456815 0.689455 -5.374184
4.323727 0.532767 -5.21383
3.794549 0.532767 -5.610876
3.234564 0.532767 -5.951574
2.641355 0.532767 -6.236614
2.865468 1.74666 -6.771704
2.822916 2.712037 -6.675673
2.745463 3.612383 -6.492513
2.662494 4.443431 -6.296308
2.627023 5.412663 -6.208502
3.803218 6.181891 -5.620867
2.650662 6.230497 -6.258892
2.969426 6.940757 -6.546514
3.129807 6.945506 -6.484687
3.090583 6.89754 -6.403103
2.778842 6.89754 -6.544265
2.815238 6.945505 -6.627248
3.278651 6.940757 -6.397234
3.437084 6.945506 -6.327178
3.393973 6.89754 -6.247567
3.352375 6.816901 -6.170722
3.04867 6.805829 -6.315677
2.743381 6.816901 -6.464306
3.582647 6.940757 -6.232066
3.738523 6.945506 -6.153866
3.691596 6.89754 -6.07643
3.880215 6.940757 -6.051266
4.032927 6.945506 -5.965068
3.982274 6.89754 -5.890005
3.933394 6.816901 -5.817551
3.641395 6.805829 -5.993436
3.877043 6.661285 -5.733738
3.299667 6.63911 -6.072361
2.702758 6.661285 -6.371651
4.170171 6.940757 -5.855207
4.319124 6.945506 -5.761219
4.26485 6.89754 -5.688723
4.451362 6.940757 -5.644385
4.595979 6.945506 -5.542869
4.538202 6.89754 -5.473127
4.482439 6.816901 -5.405809
4.20674 6.805829 -5.611024
4.722679 6.940757 -5.419406
4.862407 6.945506 -5.310686
4.80126 6.89754 -5.243874
4.98307 6.940757 -5.180988
4.735757 6.805829 -5.172279
4.411268 6.63911 -5.319642
2.740596 6.896974 -6.451534
2.890679 6.889476 -6.372904
2.96521 6.981468 -6.53739
2.807325 6.981468 -6.606685
3.046823 6.896974 -6.312754
3.12019 6.981468 -6.464851
3.106965 7.020737 -6.638715
3.033769 7.02343 -6.688632
3.192337 7.02343 -6.614418
2.948182 7.020737 -6.710738
2.872819 7.02343 -6.759305
3.191703 6.889476 -6.227584
3.274015 6.981468 -6.388323
3.345954 6.896974 -6.159421
3.426534 6.981468 -6.307827
3.421067 7.020737 -6.482439
3.349724 7.02343 -6.536121
3.505774 7.02343 -6.453763
3.264644 7.020737 -6.562609
3.318922 7.035501 -6.671729
3.238921 7.035501 -6.710932
3.398604 7.035501 -6.631492
3.417244 7.037069 -6.66787
3.337906 7.037066 -6.709879
3.256686 7.037069 -6.747745
3.477947 7.035501 -6.590225
3.556932 7.035501 -6.547932
3.576441 7.037069 -6.583852
3.497839 7.037066 -6.627909
3.58006 7.036455 -6.590458
3.420813 7.036265 -6.674727
3.259988 7.036455 -6.754519
2.997197 7.035501 -6.82232
2.914587 7.035501 -6.857997
3.078039 7.035501 -6.786229
3.094921 7.037069 -6.823456
3.014341 7.037066 -6.861332
2.930732 7.037069 -6.895552
3.158621 7.035501 -6.7491
3.176687 7.037066 -6.787693
3.098165 7.036265 -6.830478
2.933265 7.036455 -6.902642
3.487638 6.889476 -6.066796
3.577598 6.981468 -6.223389
3.6394 6.896974 -5.990704
3.727057 6.981468 -6.135047
3.729532 7.020737 -6.310014
3.660336 7.02343 -6.367373
3.813255 7.02343 -6.276987
3.576081 7.020737 -6.39823
3.777314 6.889476 -5.89079
3.874762 6.981468 -6.042842
3.925999 6.896974 -5.806911
4.020567 6.981468 -5.946826
4.031138 7.020737 -6.12173
3.964381 7.02343 -6.182649
4.113561 7.02343 -6.084412
3.881268 7.020737 -6.217831
3.945801 7.035501 -6.321218
3.868899 7.035501 -6.368577
4.022229 7.035501 -6.272863
4.044291 7.037069 -6.307274
3.968367 7.037066 -6.357364
3.89012 7.037069 -6.403512
4.098164 7.035501 -6.223519
4.173586 7.035501 -6.173193
4.196479 7.037069 -6.207057
4.121601 7.037066 -6.259106
4.20071 7.036455 -6.213283
4.048488 7.036265 -6.313756
3.894048 7.036455 -6.409936
3.635539 7.035501 -6.504616
3.713748 7.035501 -6.460282
3.734118 7.037069 -6.49572
3.656331 7.037066 -6.541811
3.791542 7.035501 -6.414934
3.813226 7.037066 -6.451615
3.738004 7.036265 -6.502398
3.896163 7.03159 -6.413149
3.582046 7.03159 -6.593769
4.202949 7.03159 -6.216394
4.204077 7.019463 -6.217846
3.897251 7.019463 -6.41465
3.583094 7.019463 -6.595321
3.261844 7.03159 -6.757925
2.932834 7.03159 -6.906907
